starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 17 12:06:49 2017	1502989609	25	28	53	22
Thu Aug 17 12:06:49 2017	1502989609	12	48	60	41
Thu Aug 17 12:06:50 2017	1502989610	33	39	73	26
Thu Aug 17 12:06:50 2017	1502989610	42	32	73	31
Thu Aug 17 12:06:50 2017	1502989610	42	32	73	31
Thu Aug 17 12:06:50 2017	1502989610	42	32	73	31
Thu Aug 17 12:06:50 2017	1502989610	42	32	73	31
Thu Aug 17 12:06:49 2017	1502989609	12	64	77	64
Thu Aug 17 12:06:49 2017	1502989609	12	64	77	40
Thu Aug 17 12:06:49 2017	1502989609	12	64	77	40
Thu Aug 17 12:06:49 2017	1502989609	12	64	77	31
Thu Aug 17 12:06:50 2017	1502989610	7	72	79	69
Thu Aug 17 12:06:50 2017	1502989610	11	71	82	69
Thu Aug 17 12:06:50 2017	1502989610	11	71	82	69
Thu Aug 17 12:06:51 2017	1502989611	44	38	82	38
Thu Aug 17 12:06:50 2017	1502989610	15	70	85	69
Thu Aug 17 12:06:50 2017	1502989610	7	79	86	69
Thu Aug 17 12:06:50 2017	1502989610	39	48	87	48
Thu Aug 17 12:06:52 2017	1502989612	38	49	88	42
Thu Aug 17 12:06:52 2017	1502989612	38	50	88	42
Thu Aug 17 12:06:50 2017	1502989610	10	81	91	81
Thu Aug 17 12:06:50 2017	1502989610	8	82	91	82
Thu Aug 17 12:06:50 2017	1502989610	8	82	91	79
Thu Aug 17 12:06:50 2017	1502989610	11	83	95	62
Thu Aug 17 12:06:50 2017	1502989610	12	83	95	79
Thu Aug 17 12:06:50 2017	1502989610	37	59	96	48
Thu Aug 17 12:06:50 2017	1502989610	36	60	96	60
Thu Aug 17 12:06:50 2017	1502989610	36	60	96	59
Thu Aug 17 12:06:50 2017	1502989610	18	81	99	73
Thu Aug 17 12:06:50 2017	1502989610	26	75	101	71
Thu Aug 17 12:06:50 2017	1502989610	26	75	101	71
Thu Aug 17 12:06:50 2017	1502989610	26	75	101	71
Thu Aug 17 12:06:50 2017	1502989610	26	75	101	69
Thu Aug 17 12:06:51 2017	1502989611	14	91	105	91
Thu Aug 17 12:06:51 2017	1502989611	48	57	105	57
Thu Aug 17 12:06:51 2017	1502989611	48	57	105	57
Thu Aug 17 12:06:50 2017	1502989610	11	98	109	80
Thu Aug 17 12:06:51 2017	1502989611	57	53	110	53
Thu Aug 17 12:06:50 2017	1502989610	16	95	111	95
Thu Aug 17 12:06:50 2017	1502989610	19	91	111	80
Thu Aug 17 12:06:51 2017	1502989611	29	86	115	65
Thu Aug 17 12:06:51 2017	1502989611	29	86	116	86
Thu Aug 17 12:06:51 2017	1502989611	60	57	118	57
Thu Aug 17 12:06:51 2017	1502989611	60	57	118	57
Thu Aug 17 12:06:51 2017	1502989611	60	57	118	57
Thu Aug 17 12:06:51 2017	1502989611	60	57	118	57
Thu Aug 17 12:06:51 2017	1502989611	60	57	118	57
Thu Aug 17 12:06:50 2017	1502989610	15	103	118	100
Thu Aug 17 12:06:51 2017	1502989611	46	72	118	72
Thu Aug 17 12:06:50 2017	1502989610	15	103	118	100
Thu Aug 17 12:06:50 2017	1502989610	8	110	118	108
Thu Aug 17 12:06:50 2017	1502989610	8	111	118	108
Thu Aug 17 12:06:50 2017	1502989610	29	90	118	85
Thu Aug 17 12:06:50 2017	1502989610	8	111	119	109
Thu Aug 17 12:06:51 2017	1502989611	19	103	122	97
Thu Aug 17 12:06:51 2017	1502989611	19	104	122	103
Thu Aug 17 12:06:50 2017	1502989610	12	112	123	100
Thu Aug 17 12:06:51 2017	1502989611	42	82	124	59
Thu Aug 17 12:06:51 2017	1502989611	42	82	124	69
Thu Aug 17 12:06:51 2017	1502989611	42	82	124	69
Thu Aug 17 12:06:50 2017	1502989610	27	98	124	86
Thu Aug 17 12:06:50 2017	1502989610	27	98	124	86
Thu Aug 17 12:06:50 2017	1502989610	32	94	127	90
Thu Aug 17 12:06:50 2017	1502989610	33	94	128	90
Thu Aug 17 12:06:51 2017	1502989611	23	105	128	86
Thu Aug 17 12:06:50 2017	1502989610	11	117	128	106
Thu Aug 17 12:06:50 2017	1502989610	59	70	130	69
Thu Aug 17 12:06:52 2017	1502989612	54	78	132	64
Thu Aug 17 12:06:55 2017	1502989615	32	100	132	99
Thu Aug 17 12:06:52 2017	1502989612	42	90	132	76
Thu Aug 17 12:06:51 2017	1502989611	29	103	133	86
Thu Aug 17 12:06:51 2017	1502989611	29	105	134	86
Thu Aug 17 12:06:52 2017	1502989612	42	93	135	93
Thu Aug 17 12:06:52 2017	1502989612	42	93	135	93
Thu Aug 17 12:06:52 2017	1502989612	42	93	135	93
Thu Aug 17 12:06:50 2017	1502989610	32	105	138	94
Thu Aug 17 12:06:50 2017	1502989610	32	105	138	94
Thu Aug 17 12:06:50 2017	1502989610	26	112	138	105
Thu Aug 17 12:06:50 2017	1502989610	10	128	138	128
Thu Aug 17 12:06:50 2017	1502989610	26	112	138	108
Thu Aug 17 12:06:52 2017	1502989612	44	95	139	70
Thu Aug 17 12:06:50 2017	1502989610	11	128	139	117
Thu Aug 17 12:06:50 2017	1502989610	11	128	139	117
Thu Aug 17 12:06:50 2017	1502989610	11	128	139	117
Thu Aug 17 12:06:50 2017	1502989610	26	113	140	112
Thu Aug 17 12:06:55 2017	1502989615	32	108	141	108
Thu Aug 17 12:06:55 2017	1502989615	32	108	141	103
Thu Aug 17 12:06:55 2017	1502989615	32	108	141	100
Thu Aug 17 12:06:55 2017	1502989615	32	108	141	107
Thu Aug 17 12:06:55 2017	1502989615	32	108	141	102
Thu Aug 17 12:06:50 2017	1502989610	61	80	142	71
Thu Aug 17 12:06:50 2017	1502989610	6	136	142	76
Thu Aug 17 12:06:52 2017	1502989612	42	100	142	73
Thu Aug 17 12:06:52 2017	1502989612	42	100	142	73
Thu Aug 17 12:06:54 2017	1502989614	11	132	143	132
Thu Aug 17 12:06:54 2017	1502989614	9	133	143	133
Thu Aug 17 12:06:50 2017	1502989610	7	136	143	75
Thu Aug 17 12:06:50 2017	1502989610	7	136	143	75
Thu Aug 17 12:06:52 2017	1502989612	42	101	143	93
Thu Aug 17 12:06:50 2017	1502989610	64	80	144	71
Thu Aug 17 12:06:56 2017	1502989616	35	112	147	111
Thu Aug 17 12:06:54 2017	1502989614	11	136	147	134
Thu Aug 17 12:06:50 2017	1502989610	37	112	149	97
Thu Aug 17 12:06:54 2017	1502989614	11	138	149	134
Thu Aug 17 12:06:50 2017	1502989610	60	91	151	91
Thu Aug 17 12:06:50 2017	1502989610	62	92	154	79
Thu Aug 17 12:06:49 2017	1502989609	12	143	155	141
Thu Aug 17 12:06:49 2017	1502989609	11	145	156	141
Thu Aug 17 12:06:52 2017	1502989612	102	54	156	46
Thu Aug 17 12:06:55 2017	1502989615	32	125	157	108
Thu Aug 17 12:06:54 2017	1502989614	43	114	158	108
Thu Aug 17 12:06:54 2017	1502989614	11	146	158	141
Thu Aug 17 12:06:54 2017	1502989614	11	146	158	141
Thu Aug 17 12:06:50 2017	1502989610	79	79	158	70
Thu Aug 17 12:06:50 2017	1502989610	38	120	158	103
Thu Aug 17 12:06:56 2017	1502989616	69	90	159	90
Thu Aug 17 12:06:54 2017	1502989614	43	116	159	108
Thu Aug 17 12:06:54 2017	1502989614	20	139	159	134
Thu Aug 17 12:06:54 2017	1502989614	20	139	159	128
Thu Aug 17 12:06:55 2017	1502989615	32	127	159	114
Thu Aug 17 12:06:50 2017	1502989610	80	79	160	70
Thu Aug 17 12:06:50 2017	1502989610	80	79	160	70
Thu Aug 17 12:07:05 2017	1502989625	67	93	160	82
Thu Aug 17 12:07:05 2017	1502989625	67	93	160	82
Thu Aug 17 12:06:54 2017	1502989614	8	152	161	149
Thu Aug 17 12:06:54 2017	1502989614	11	149	161	146
Thu Aug 17 12:06:49 2017	1502989609	12	149	161	141
Thu Aug 17 12:06:56 2017	1502989616	71	90	161	90
Thu Aug 17 12:06:50 2017	1502989610	36	125	161	120
Thu Aug 17 12:06:50 2017	1502989610	36	125	161	120
Thu Aug 17 12:06:55 2017	1502989615	32	129	161	117
Thu Aug 17 12:06:55 2017	1502989615	32	129	161	121
Thu Aug 17 12:06:55 2017	1502989615	32	129	161	121
Thu Aug 17 12:06:54 2017	1502989614	10	152	162	147
Thu Aug 17 12:06:50 2017	1502989610	59	104	163	91
Thu Aug 17 12:06:54 2017	1502989614	11	152	163	138
Thu Aug 17 12:06:50 2017	1502989610	38	125	163	120
Thu Aug 17 12:06:50 2017	1502989610	38	125	164	120
Thu Aug 17 12:06:49 2017	1502989609	16	148	164	128
Thu Aug 17 12:06:51 2017	1502989611	27	137	164	126
Thu Aug 17 12:06:56 2017	1502989616	72	92	164	92
Thu Aug 17 12:06:49 2017	1502989609	107	57	165	38
Thu Aug 17 12:06:49 2017	1502989609	107	58	165	38
Thu Aug 17 12:06:49 2017	1502989609	107	58	165	40
Thu Aug 17 12:06:49 2017	1502989609	107	58	165	50
Thu Aug 17 12:06:56 2017	1502989616	29	137	165	133
Thu Aug 17 12:06:56 2017	1502989616	29	137	166	133
Thu Aug 17 12:06:49 2017	1502989609	107	59	166	57
Thu Aug 17 12:06:54 2017	1502989614	13	153	167	147
Thu Aug 17 12:06:50 2017	1502989610	61	106	167	92
Thu Aug 17 12:06:51 2017	1502989611	38	130	167	130
Thu Aug 17 12:06:56 2017	1502989616	31	137	168	132
Thu Aug 17 12:06:54 2017	1502989614	13	155	168	147
Thu Aug 17 12:06:54 2017	1502989614	47	122	169	119
Thu Aug 17 12:06:54 2017	1502989614	47	122	169	119
Thu Aug 17 12:06:54 2017	1502989614	52	117	170	109
Thu Aug 17 12:06:54 2017	1502989614	52	117	170	109
Thu Aug 17 12:06:54 2017	1502989614	53	117	170	109
Thu Aug 17 12:06:49 2017	1502989609	8	162	170	53
Thu Aug 17 12:06:54 2017	1502989614	53	117	170	109
Thu Aug 17 12:06:49 2017	1502989609	8	162	170	53
Thu Aug 17 12:06:49 2017	1502989609	8	162	170	53
Thu Aug 17 12:06:50 2017	1502989610	25	146	170	59
Thu Aug 17 12:06:54 2017	1502989614	47	123	171	119
Thu Aug 17 12:06:54 2017	1502989614	54	117	171	87
Thu Aug 17 12:06:54 2017	1502989614	6	165	171	162
Thu Aug 17 12:06:50 2017	1502989610	25	147	171	59
Thu Aug 17 12:06:50 2017	1502989610	48	123	171	113
Thu Aug 17 12:06:54 2017	1502989614	11	160	172	146
Thu Aug 17 12:06:54 2017	1502989614	13	160	173	145
Thu Aug 17 12:06:54 2017	1502989614	52	122	174	107
Thu Aug 17 12:06:54 2017	1502989614	52	122	174	107
Thu Aug 17 12:06:54 2017	1502989614	9	167	176	156
Thu Aug 17 12:06:53 2017	1502989613	116	60	176	53
Thu Aug 17 12:06:53 2017	1502989613	116	60	176	53
Thu Aug 17 12:06:53 2017	1502989613	111	65	176	58
Thu Aug 17 12:06:53 2017	1502989613	107	69	176	63
Thu Aug 17 12:06:50 2017	1502989610	21	155	176	153
Thu Aug 17 12:06:50 2017	1502989610	52	125	177	112
Thu Aug 17 12:06:54 2017	1502989614	37	140	177	134
Thu Aug 17 12:06:50 2017	1502989610	20	157	177	59
Thu Aug 17 12:06:50 2017	1502989610	20	157	177	155
Thu Aug 17 12:06:50 2017	1502989610	20	157	177	155
Thu Aug 17 12:06:50 2017	1502989610	23	155	177	153
Thu Aug 17 12:06:50 2017	1502989610	20	157	178	151
Thu Aug 17 12:06:50 2017	1502989610	23	155	178	153
Thu Aug 17 12:06:50 2017	1502989610	23	155	178	153
Thu Aug 17 12:06:50 2017	1502989610	23	155	178	153
Thu Aug 17 12:06:50 2017	1502989610	30	149	179	145
Thu Aug 17 12:06:54 2017	1502989614	39	140	179	134
Thu Aug 17 12:06:50 2017	1502989610	30	149	179	145
Thu Aug 17 12:06:54 2017	1502989614	26	154	180	150
Thu Aug 17 12:06:54 2017	1502989614	26	154	180	150
Thu Aug 17 12:06:54 2017	1502989614	26	154	180	150
Thu Aug 17 12:06:50 2017	1502989610	30	150	180	149
Thu Aug 17 12:06:50 2017	1502989610	25	156	180	59
Thu Aug 17 12:06:50 2017	1502989610	30	150	180	149
Thu Aug 17 12:06:50 2017	1502989610	30	150	180	149
Thu Aug 17 12:06:56 2017	1502989616	86	95	181	95
Thu Aug 17 12:06:56 2017	1502989616	86	95	181	95
Thu Aug 17 12:06:56 2017	1502989616	86	95	181	95
Thu Aug 17 12:06:54 2017	1502989614	45	137	182	123
Thu Aug 17 12:06:52 2017	1502989612	31	151	183	151
Thu Aug 17 12:06:52 2017	1502989612	31	151	183	145
Thu Aug 17 12:06:52 2017	1502989612	31	151	183	145
Thu Aug 17 12:06:52 2017	1502989612	31	151	183	151
Thu Aug 17 12:06:52 2017	1502989612	31	151	183	151
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	99
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	99
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	99
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	93
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	95
Thu Aug 17 12:06:54 2017	1502989614	21	162	183	158
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	95
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	93
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	93
Thu Aug 17 12:06:51 2017	1502989611	84	99	183	93
Thu Aug 17 12:06:51 2017	1502989611	34	150	184	133
Thu Aug 17 12:06:51 2017	1502989611	34	150	184	133
Thu Aug 17 12:06:49 2017	1502989609	102	82	184	66
Thu Aug 17 12:06:56 2017	1502989616	91	95	186	95
Thu Aug 17 12:06:56 2017	1502989616	76	110	186	106
Thu Aug 17 12:06:55 2017	1502989615	10	176	186	171
Thu Aug 17 12:06:54 2017	1502989614	52	134	186	109
Thu Aug 17 12:06:49 2017	1502989609	16	170	186	60
Thu Aug 17 12:06:49 2017	1502989609	16	170	186	60
Thu Aug 17 12:06:49 2017	1502989609	12	174	186	64
Thu Aug 17 12:06:54 2017	1502989614	45	141	187	129
Thu Aug 17 12:06:54 2017	1502989614	13	174	187	171
Thu Aug 17 12:06:50 2017	1502989610	52	135	187	116
Thu Aug 17 12:06:51 2017	1502989611	57	130	187	130
Thu Aug 17 12:06:49 2017	1502989609	106	82	188	66
Thu Aug 17 12:06:50 2017	1502989610	52	136	188	120
Thu Aug 17 12:06:50 2017	1502989610	52	136	188	122
Thu Aug 17 12:06:54 2017	1502989614	47	141	188	129
Thu Aug 17 12:06:50 2017	1502989610	25	163	189	163
Thu Aug 17 12:06:50 2017	1502989610	19	170	189	170
Thu Aug 17 12:06:49 2017	1502989609	106	84	190	63
Thu Aug 17 12:06:49 2017	1502989609	106	84	190	62
Thu Aug 17 12:06:54 2017	1502989614	13	177	190	171
Thu Aug 17 12:06:49 2017	1502989609	108	83	191	57
Thu Aug 17 12:06:51 2017	1502989611	25	166	191	137
Thu Aug 17 12:06:54 2017	1502989614	13	178	191	169
Thu Aug 17 12:06:54 2017	1502989614	20	171	191	164
Thu Aug 17 12:06:51 2017	1502989611	25	166	191	137
Thu Aug 17 12:06:51 2017	1502989611	25	166	191	137
Thu Aug 17 12:06:51 2017	1502989611	49	143	191	143
Thu Aug 17 12:06:51 2017	1502989611	49	143	191	143
Thu Aug 17 12:06:51 2017	1502989611	49	143	191	143
Thu Aug 17 12:06:51 2017	1502989611	49	143	192	134
Thu Aug 17 12:06:51 2017	1502989611	49	143	192	143
Thu Aug 17 12:06:54 2017	1502989614	24	168	192	153
Thu Aug 17 12:06:54 2017	1502989614	11	181	192	177
Thu Aug 17 12:06:54 2017	1502989614	38	154	192	148
Thu Aug 17 12:06:50 2017	1502989610	43	149	192	145
Thu Aug 17 12:06:50 2017	1502989610	43	149	192	145
Thu Aug 17 12:06:50 2017	1502989610	43	149	192	145
Thu Aug 17 12:06:50 2017	1502989610	43	149	192	145
Thu Aug 17 12:06:50 2017	1502989610	43	149	192	145
Thu Aug 17 12:06:50 2017	1502989610	43	149	193	145
Thu Aug 17 12:06:54 2017	1502989614	15	178	193	164
Thu Aug 17 12:06:51 2017	1502989611	94	99	194	93
Thu Aug 17 12:06:56 2017	1502989616	31	163	194	163
Thu Aug 17 12:06:54 2017	1502989614	28	166	194	157
Thu Aug 17 12:06:54 2017	1502989614	28	166	194	163
Thu Aug 17 12:06:55 2017	1502989615	12	184	196	181
Thu Aug 17 12:06:54 2017	1502989614	28	168	196	164
Thu Aug 17 12:06:54 2017	1502989614	93	103	196	103
Thu Aug 17 12:06:54 2017	1502989614	93	103	196	98
Thu Aug 17 12:06:54 2017	1502989614	50	146	196	141
Thu Aug 17 12:06:54 2017	1502989614	50	146	196	141
Thu Aug 17 12:06:51 2017	1502989611	48	147	196	143
Thu Aug 17 12:06:54 2017	1502989614	50	146	196	141
Thu Aug 17 12:06:54 2017	1502989614	26	169	196	158
Thu Aug 17 12:06:50 2017	1502989610	22	175	196	175
Thu Aug 17 12:06:52 2017	1502989612	31	165	196	155
Thu Aug 17 12:06:52 2017	1502989612	31	165	197	151
Thu Aug 17 12:06:54 2017	1502989614	20	177	197	168
Thu Aug 17 12:06:54 2017	1502989614	10	187	197	170
Thu Aug 17 12:06:54 2017	1502989614	13	184	197	165
Thu Aug 17 12:06:50 2017	1502989610	22	175	198	175
Thu Aug 17 12:06:56 2017	1502989616	31	167	198	163
Thu Aug 17 12:06:56 2017	1502989616	22	175	198	171
Thu Aug 17 12:06:56 2017	1502989616	22	175	198	172
Thu Aug 17 12:06:56 2017	1502989616	22	176	198	172
Thu Aug 17 12:06:55 2017	1502989615	16	182	198	180
Thu Aug 17 12:06:54 2017	1502989614	9	189	199	182
Thu Aug 17 12:06:54 2017	1502989614	10	190	199	186
Thu Aug 17 12:06:54 2017	1502989614	14	185	199	183
Thu Aug 17 12:06:50 2017	1502989610	55	145	199	89
Thu Aug 17 12:06:50 2017	1502989610	55	145	199	80
Thu Aug 17 12:06:54 2017	1502989614	14	187	201	170
Thu Aug 17 12:06:55 2017	1502989615	18	183	201	178
Thu Aug 17 12:06:54 2017	1502989614	18	183	201	167
Thu Aug 17 12:06:55 2017	1502989615	18	183	201	178
Thu Aug 17 12:06:55 2017	1502989615	18	183	201	178
Thu Aug 17 12:06:55 2017	1502989615	15	186	201	181
Thu Aug 17 12:06:56 2017	1502989616	81	120	202	116
Thu Aug 17 12:06:56 2017	1502989616	81	120	202	116
Thu Aug 17 12:06:54 2017	1502989614	17	185	202	185
Thu Aug 17 12:06:51 2017	1502989611	48	154	202	143
Thu Aug 17 12:06:51 2017	1502989611	48	154	202	143
Thu Aug 17 12:06:51 2017	1502989611	48	154	202	143
Thu Aug 17 12:06:55 2017	1502989615	20	183	202	182
Thu Aug 17 12:06:55 2017	1502989615	20	183	202	182
Thu Aug 17 12:06:55 2017	1502989615	20	182	203	181
Thu Aug 17 12:06:54 2017	1502989614	9	193	203	189
Thu Aug 17 12:06:54 2017	1502989614	9	193	203	189
Thu Aug 17 12:06:54 2017	1502989614	20	182	203	179
Thu Aug 17 12:06:56 2017	1502989616	80	123	203	113
Thu Aug 17 12:06:55 2017	1502989615	17	186	203	177
Thu Aug 17 12:06:56 2017	1502989616	81	122	203	120
Thu Aug 17 12:06:51 2017	1502989611	23	181	203	117
Thu Aug 17 12:06:56 2017	1502989616	81	122	203	120
Thu Aug 17 12:06:54 2017	1502989614	7	197	203	189
Thu Aug 17 12:06:56 2017	1502989616	81	122	203	120
Thu Aug 17 12:06:55 2017	1502989615	28	176	204	172
Thu Aug 17 12:06:53 2017	1502989613	14	191	205	184
Thu Aug 17 12:06:53 2017	1502989613	14	191	205	184
Thu Aug 17 12:06:54 2017	1502989614	4	201	205	165
Thu Aug 17 12:06:55 2017	1502989615	13	193	205	193
Thu Aug 17 12:06:55 2017	1502989615	14	191	206	191
Thu Aug 17 12:06:55 2017	1502989615	13	193	206	193
Thu Aug 17 12:06:55 2017	1502989615	15	190	206	190
Thu Aug 17 12:06:56 2017	1502989616	85	120	206	116
Thu Aug 17 12:06:55 2017	1502989615	15	192	207	190
Thu Aug 17 12:07:02 2017	1502989622	91	116	207	116
Thu Aug 17 12:06:55 2017	1502989615	24	184	208	177
Thu Aug 17 12:06:55 2017	1502989615	26	183	208	181
Thu Aug 17 12:06:55 2017	1502989615	9	199	208	196
Thu Aug 17 12:06:55 2017	1502989615	9	199	208	196
Thu Aug 17 12:06:55 2017	1502989615	9	199	208	196
Thu Aug 17 12:06:50 2017	1502989610	61	147	208	121
Thu Aug 17 12:06:50 2017	1502989610	61	147	209	138
Thu Aug 17 12:06:50 2017	1502989610	61	147	209	138
Thu Aug 17 12:06:55 2017	1502989615	19	190	209	182
Thu Aug 17 12:06:56 2017	1502989616	86	124	210	119
Thu Aug 17 12:06:56 2017	1502989616	86	124	210	119
Thu Aug 17 12:06:56 2017	1502989616	86	124	210	119
Thu Aug 17 12:06:55 2017	1502989615	28	183	210	176
Thu Aug 17 12:06:54 2017	1502989614	17	194	210	183
Thu Aug 17 12:06:56 2017	1502989616	41	170	211	156
Thu Aug 17 12:06:55 2017	1502989615	26	185	211	160
Thu Aug 17 12:06:56 2017	1502989616	86	125	211	95
Thu Aug 17 12:06:55 2017	1502989615	26	185	211	162
Thu Aug 17 12:06:55 2017	1502989615	26	185	211	167
Thu Aug 17 12:06:55 2017	1502989615	24	187	211	166
Thu Aug 17 12:06:52 2017	1502989612	42	169	211	102
Thu Aug 17 12:06:52 2017	1502989612	12	200	211	199
Thu Aug 17 12:06:52 2017	1502989612	42	169	211	102
Thu Aug 17 12:06:55 2017	1502989615	28	184	212	181
Thu Aug 17 12:06:55 2017	1502989615	12	199	212	182
Thu Aug 17 12:06:55 2017	1502989615	12	199	212	188
Thu Aug 17 12:06:53 2017	1502989613	125	87	212	79
Thu Aug 17 12:06:54 2017	1502989614	17	196	212	185
Thu Aug 17 12:07:02 2017	1502989622	34	178	212	178
Thu Aug 17 12:07:02 2017	1502989622	33	179	212	179
Thu Aug 17 12:07:02 2017	1502989622	34	178	212	178
Thu Aug 17 12:06:55 2017	1502989615	11	201	213	188
Thu Aug 17 12:06:54 2017	1502989614	119	94	213	77
Thu Aug 17 12:06:55 2017	1502989615	28	185	213	183
Thu Aug 17 12:06:55 2017	1502989615	28	185	213	183
Thu Aug 17 12:06:55 2017	1502989615	8	205	213	202
Thu Aug 17 12:06:55 2017	1502989615	51	162	213	160
Thu Aug 17 12:06:56 2017	1502989616	77	136	213	136
Thu Aug 17 12:06:56 2017	1502989616	77	136	213	120
Thu Aug 17 12:06:56 2017	1502989616	77	136	213	120
Thu Aug 17 12:06:55 2017	1502989615	24	190	213	188
Thu Aug 17 12:06:55 2017	1502989615	24	190	214	188
Thu Aug 17 12:06:51 2017	1502989611	23	191	214	123
Thu Aug 17 12:06:50 2017	1502989610	61	153	214	140
Thu Aug 17 12:06:54 2017	1502989614	119	96	214	83
Thu Aug 17 12:06:54 2017	1502989614	110	104	214	91
Thu Aug 17 12:06:50 2017	1502989610	26	188	214	119
Thu Aug 17 12:06:56 2017	1502989616	45	169	214	169
Thu Aug 17 12:06:56 2017	1502989616	45	170	214	169
Thu Aug 17 12:06:56 2017	1502989616	45	170	214	169
Thu Aug 17 12:06:55 2017	1502989615	34	181	215	175
Thu Aug 17 12:06:56 2017	1502989616	45	170	215	165
Thu Aug 17 12:06:53 2017	1502989613	109	106	215	79
Thu Aug 17 12:06:53 2017	1502989613	109	106	215	87
Thu Aug 17 12:06:53 2017	1502989613	109	106	215	87
Thu Aug 17 12:06:53 2017	1502989613	109	106	215	79
Thu Aug 17 12:06:55 2017	1502989615	26	189	215	185
Thu Aug 17 12:07:02 2017	1502989622	92	124	215	111
Thu Aug 17 12:07:02 2017	1502989622	92	124	215	111
Thu Aug 17 12:07:02 2017	1502989622	92	124	216	111
Thu Aug 17 12:06:54 2017	1502989614	20	196	216	187
Thu Aug 17 12:06:54 2017	1502989614	18	199	216	191
Thu Aug 17 12:06:54 2017	1502989614	18	198	217	196
Thu Aug 17 12:06:54 2017	1502989614	18	198	217	196
Thu Aug 17 12:06:56 2017	1502989616	77	139	217	136
Thu Aug 17 12:06:55 2017	1502989615	34	183	217	177
Thu Aug 17 12:06:55 2017	1502989615	34	183	217	177
Thu Aug 17 12:06:55 2017	1502989615	34	183	217	177
Thu Aug 17 12:06:56 2017	1502989616	81	136	217	120
Thu Aug 17 12:06:50 2017	1502989610	61	156	217	143
Thu Aug 17 12:06:54 2017	1502989614	119	99	218	92
Thu Aug 17 12:06:54 2017	1502989614	119	99	218	92
Thu Aug 17 12:06:54 2017	1502989614	20	198	218	196
Thu Aug 17 12:06:54 2017	1502989614	19	199	218	191
Thu Aug 17 12:06:54 2017	1502989614	13	205	219	202
Thu Aug 17 12:06:56 2017	1502989616	22	197	219	194
Thu Aug 17 12:06:54 2017	1502989614	5	214	219	210
Thu Aug 17 12:06:54 2017	1502989614	5	214	219	210
Thu Aug 17 12:06:54 2017	1502989614	5	214	219	210
Thu Aug 17 12:06:54 2017	1502989614	5	214	219	210
Thu Aug 17 12:06:56 2017	1502989616	80	140	220	134
Thu Aug 17 12:07:02 2017	1502989622	78	142	220	129
Thu Aug 17 12:07:02 2017	1502989622	78	142	220	129
Thu Aug 17 12:06:55 2017	1502989615	32	188	220	160
Thu Aug 17 12:06:55 2017	1502989615	34	186	220	183
Thu Aug 17 12:06:55 2017	1502989615	34	187	220	183
Thu Aug 17 12:06:56 2017	1502989616	77	144	221	138
Thu Aug 17 12:06:55 2017	1502989615	10	211	221	198
Thu Aug 17 12:06:55 2017	1502989615	10	211	221	198
Thu Aug 17 12:06:56 2017	1502989616	77	144	221	140
Thu Aug 17 12:06:56 2017	1502989616	78	144	221	138
Thu Aug 17 12:06:54 2017	1502989614	8	214	222	205
Thu Aug 17 12:07:02 2017	1502989622	80	142	222	129
Thu Aug 17 12:06:54 2017	1502989614	22	200	222	198
Thu Aug 17 12:06:55 2017	1502989615	32	190	222	188
Thu Aug 17 12:06:55 2017	1502989615	32	190	222	188
Thu Aug 17 12:07:02 2017	1502989622	80	142	222	123
Thu Aug 17 12:07:02 2017	1502989622	80	142	222	129
Thu Aug 17 12:07:02 2017	1502989622	80	142	222	129
Thu Aug 17 12:06:56 2017	1502989616	45	178	223	169
Thu Aug 17 12:06:54 2017	1502989614	118	105	223	99
Thu Aug 17 12:06:54 2017	1502989614	118	105	223	95
Thu Aug 17 12:06:54 2017	1502989614	118	105	223	96
Thu Aug 17 12:06:56 2017	1502989616	38	186	224	182
Thu Aug 17 12:06:56 2017	1502989616	38	186	224	182
Thu Aug 17 12:06:54 2017	1502989614	22	201	224	197
Thu Aug 17 12:06:56 2017	1502989616	80	144	224	138
Thu Aug 17 12:07:02 2017	1502989622	82	142	224	129
Thu Aug 17 12:07:02 2017	1502989622	82	142	224	123
Thu Aug 17 12:07:02 2017	1502989622	82	142	224	123
Thu Aug 17 12:06:54 2017	1502989614	10	214	224	204
Thu Aug 17 12:07:02 2017	1502989622	82	142	224	123
Thu Aug 17 12:06:54 2017	1502989614	10	214	224	204
Thu Aug 17 12:07:02 2017	1502989622	82	142	224	123
Thu Aug 17 12:07:02 2017	1502989622	67	157	224	138
Thu Aug 17 12:06:53 2017	1502989613	9	216	225	216
Thu Aug 17 12:06:55 2017	1502989615	21	204	225	204
Thu Aug 17 12:06:55 2017	1502989615	21	204	225	204
Thu Aug 17 12:07:02 2017	1502989622	38	188	225	172
Thu Aug 17 12:06:54 2017	1502989614	27	199	226	193
Thu Aug 17 12:06:53 2017	1502989613	10	216	227	216
Thu Aug 17 12:06:55 2017	1502989615	17	210	227	193
Thu Aug 17 12:06:55 2017	1502989615	17	210	227	193
