starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 17 12:02:45 2017	1502989365	188	209	397	209
Thu Aug 17 12:02:45 2017	1502989365	170	228	397	216
Thu Aug 17 12:02:45 2017	1502989365	170	228	397	228
Thu Aug 17 12:02:45 2017	1502989365	170	228	397	228
Thu Aug 17 12:02:45 2017	1502989365	141	257	397	257
Thu Aug 17 12:02:41 2017	1502989361	194	205	399	205
Thu Aug 17 12:02:37 2017	1502989357	53	346	399	346
Thu Aug 17 12:02:44 2017	1502989364	152	247	399	247
Thu Aug 17 12:02:44 2017	1502989364	154	247	401	211
Thu Aug 17 12:02:37 2017	1502989357	67	335	402	322
Thu Aug 17 12:02:45 2017	1502989365	107	295	402	227
Thu Aug 17 12:02:46 2017	1502989366	153	251	405	251
Thu Aug 17 12:02:37 2017	1502989357	175	230	405	230
Thu Aug 17 12:02:37 2017	1502989357	88	318	406	318
Thu Aug 17 12:02:44 2017	1502989364	283	123	406	107
Thu Aug 17 12:02:44 2017	1502989364	283	124	406	123
Thu Aug 17 12:02:44 2017	1502989364	283	124	406	124
Thu Aug 17 12:02:37 2017	1502989357	61	346	407	346
Thu Aug 17 12:02:39 2017	1502989359	173	234	407	201
Thu Aug 17 12:02:59 2017	1502989379	150	257	408	257
Thu Aug 17 12:02:59 2017	1502989379	150	257	408	249
Thu Aug 17 12:02:39 2017	1502989359	173	234	408	201
Thu Aug 17 12:02:39 2017	1502989359	173	234	408	202
Thu Aug 17 12:02:59 2017	1502989379	150	257	408	249
Thu Aug 17 12:02:37 2017	1502989357	62	346	408	335
Thu Aug 17 12:02:37 2017	1502989357	62	346	408	335
Thu Aug 17 12:02:37 2017	1502989357	85	324	408	323
Thu Aug 17 12:02:37 2017	1502989357	85	324	408	323
Thu Aug 17 12:02:37 2017	1502989357	85	323	408	323
Thu Aug 17 12:02:37 2017	1502989357	85	324	408	323
Thu Aug 17 12:02:42 2017	1502989362	176	234	410	234
Thu Aug 17 12:02:59 2017	1502989379	92	319	411	292
Thu Aug 17 12:02:59 2017	1502989379	92	319	411	319
Thu Aug 17 12:02:59 2017	1502989379	162	249	411	249
Thu Aug 17 12:02:59 2017	1502989379	92	319	411	293
Thu Aug 17 12:02:42 2017	1502989362	234	178	412	178
Thu Aug 17 12:02:45 2017	1502989365	294	118	413	118
Thu Aug 17 12:02:37 2017	1502989357	67	346	413	322
Thu Aug 17 12:02:42 2017	1502989362	233	181	413	178
Thu Aug 17 12:02:42 2017	1502989362	233	181	413	178
Thu Aug 17 12:02:39 2017	1502989359	79	335	414	335
Thu Aug 17 12:02:39 2017	1502989359	75	339	414	339
Thu Aug 17 12:02:39 2017	1502989359	81	333	414	333
Thu Aug 17 12:02:39 2017	1502989359	75	339	414	339
Thu Aug 17 12:02:39 2017	1502989359	81	333	414	333
Thu Aug 17 12:02:39 2017	1502989359	81	333	414	333
Thu Aug 17 12:02:39 2017	1502989359	81	333	414	333
Thu Aug 17 12:02:39 2017	1502989359	81	333	414	333
Thu Aug 17 12:02:39 2017	1502989359	75	339	414	339
Thu Aug 17 12:02:39 2017	1502989359	75	339	414	339
Thu Aug 17 12:02:39 2017	1502989359	75	339	414	339
Thu Aug 17 12:02:45 2017	1502989365	297	117	414	117
Thu Aug 17 12:02:37 2017	1502989357	97	318	414	318
Thu Aug 17 12:02:37 2017	1502989357	97	318	414	317
Thu Aug 17 12:02:37 2017	1502989357	97	318	414	317
Thu Aug 17 12:02:37 2017	1502989357	97	318	414	317
Thu Aug 17 12:02:37 2017	1502989357	97	317	414	317
Thu Aug 17 12:02:37 2017	1502989357	97	317	414	317
Thu Aug 17 12:02:37 2017	1502989357	97	317	414	311
Thu Aug 17 12:02:37 2017	1502989357	97	317	414	317
Thu Aug 17 12:02:37 2017	1502989357	97	317	414	317
Thu Aug 17 12:02:37 2017	1502989357	97	318	414	317
Thu Aug 17 12:02:42 2017	1502989362	232	182	415	182
Thu Aug 17 12:02:37 2017	1502989357	105	310	415	310
Thu Aug 17 12:02:46 2017	1502989366	297	118	415	118
Thu Aug 17 12:02:46 2017	1502989366	291	125	415	125
Thu Aug 17 12:02:37 2017	1502989357	105	310	415	310
Thu Aug 17 12:02:46 2017	1502989366	218	197	415	197
Thu Aug 17 12:02:44 2017	1502989364	162	255	417	234
Thu Aug 17 12:02:37 2017	1502989357	96	322	418	322
Thu Aug 17 12:02:37 2017	1502989357	96	322	419	322
Thu Aug 17 12:02:58 2017	1502989378	264	155	419	155
Thu Aug 17 12:02:44 2017	1502989364	162	257	419	234
Thu Aug 17 12:02:44 2017	1502989364	162	257	419	257
Thu Aug 17 12:02:44 2017	1502989364	162	257	419	257
Thu Aug 17 12:02:59 2017	1502989379	162	257	420	249
Thu Aug 17 12:02:39 2017	1502989359	22	400	422	400
Thu Aug 17 12:02:39 2017	1502989359	22	400	422	400
Thu Aug 17 12:02:58 2017	1502989378	267	155	422	155
Thu Aug 17 12:02:44 2017	1502989364	193	231	425	124
Thu Aug 17 12:02:44 2017	1502989364	196	228	425	228
Thu Aug 17 12:02:44 2017	1502989364	193	231	425	231
Thu Aug 17 12:02:44 2017	1502989364	196	228	425	228
Thu Aug 17 12:02:42 2017	1502989362	179	246	425	246
Thu Aug 17 12:02:42 2017	1502989362	182	244	425	244
Thu Aug 17 12:02:42 2017	1502989362	192	233	425	233
Thu Aug 17 12:02:42 2017	1502989362	192	233	426	233
Thu Aug 17 12:02:42 2017	1502989362	192	233	426	233
Thu Aug 17 12:02:42 2017	1502989362	182	244	426	243
Thu Aug 17 12:02:42 2017	1502989362	192	233	426	233
Thu Aug 17 12:02:42 2017	1502989362	192	233	426	233
Thu Aug 17 12:02:42 2017	1502989362	192	234	426	234
Thu Aug 17 12:02:42 2017	1502989362	192	234	426	234
Thu Aug 17 12:02:45 2017	1502989365	259	167	426	167
Thu Aug 17 12:02:42 2017	1502989362	22	405	427	405
Thu Aug 17 12:02:42 2017	1502989362	22	405	427	405
Thu Aug 17 12:02:42 2017	1502989362	22	405	427	405
Thu Aug 17 12:02:39 2017	1502989359	26	401	427	401
Thu Aug 17 12:02:42 2017	1502989362	22	405	427	405
Thu Aug 17 12:02:42 2017	1502989362	22	405	427	405
Thu Aug 17 12:02:39 2017	1502989359	27	400	427	400
Thu Aug 17 12:02:39 2017	1502989359	26	401	427	401
Thu Aug 17 12:02:45 2017	1502989365	259	169	427	167
Thu Aug 17 12:02:45 2017	1502989365	259	169	427	169
Thu Aug 17 12:02:45 2017	1502989365	259	169	427	169
Thu Aug 17 12:02:45 2017	1502989365	259	169	427	167
Thu Aug 17 12:02:37 2017	1502989357	105	323	428	310
Thu Aug 17 12:02:37 2017	1502989357	105	323	428	310
Thu Aug 17 12:02:45 2017	1502989365	259	170	429	169
Thu Aug 17 12:02:45 2017	1502989365	259	170	429	169
Thu Aug 17 12:02:45 2017	1502989365	259	170	429	170
Thu Aug 17 12:02:45 2017	1502989365	259	170	429	170
Thu Aug 17 12:02:45 2017	1502989365	257	173	431	173
Thu Aug 17 12:02:45 2017	1502989365	257	173	431	173
Thu Aug 17 12:02:44 2017	1502989364	204	227	432	124
Thu Aug 17 12:02:36 2017	1502989356	37	395	432	320
Thu Aug 17 12:02:59 2017	1502989379	265	167	432	167
Thu Aug 17 12:02:55 2017	1502989375	253	179	432	179
Thu Aug 17 12:02:55 2017	1502989375	253	179	432	179
Thu Aug 17 12:02:55 2017	1502989375	253	179	432	179
Thu Aug 17 12:02:55 2017	1502989375	253	179	432	179
Thu Aug 17 12:02:55 2017	1502989375	218	215	432	214
Thu Aug 17 12:02:55 2017	1502989375	252	180	432	180
Thu Aug 17 12:02:55 2017	1502989375	252	180	432	180
Thu Aug 17 12:02:55 2017	1502989375	266	167	432	166
Thu Aug 17 12:02:55 2017	1502989375	266	167	432	166
Thu Aug 17 12:02:44 2017	1502989364	192	241	433	241
Thu Aug 17 12:02:44 2017	1502989364	192	241	433	241
Thu Aug 17 12:02:44 2017	1502989364	192	241	433	240
Thu Aug 17 12:02:55 2017	1502989375	253	180	433	179
Thu Aug 17 12:02:55 2017	1502989375	255	178	433	177
Thu Aug 17 12:02:45 2017	1502989365	195	239	433	238
Thu Aug 17 12:02:45 2017	1502989365	195	239	433	239
Thu Aug 17 12:02:45 2017	1502989365	195	238	433	234
Thu Aug 17 12:02:45 2017	1502989365	195	239	433	239
Thu Aug 17 12:02:45 2017	1502989365	195	239	433	238
Thu Aug 17 12:02:45 2017	1502989365	195	239	433	238
Thu Aug 17 12:02:45 2017	1502989365	195	238	433	238
Thu Aug 17 12:02:45 2017	1502989365	195	238	433	234
Thu Aug 17 12:02:45 2017	1502989365	195	239	433	238
Thu Aug 17 12:02:45 2017	1502989365	195	239	433	238
Thu Aug 17 12:02:45 2017	1502989365	195	238	433	238
Thu Aug 17 12:02:58 2017	1502989378	51	383	433	383
Thu Aug 17 12:02:45 2017	1502989365	195	238	433	238
Thu Aug 17 12:02:58 2017	1502989378	51	383	433	366
Thu Aug 17 12:02:42 2017	1502989362	22	412	434	405
Thu Aug 17 12:02:42 2017	1502989362	23	412	434	410
Thu Aug 17 12:02:42 2017	1502989362	23	412	434	411
Thu Aug 17 12:02:59 2017	1502989379	165	271	435	267
Thu Aug 17 12:02:59 2017	1502989379	165	271	435	271
Thu Aug 17 12:02:59 2017	1502989379	165	271	435	271
Thu Aug 17 12:02:59 2017	1502989379	165	271	435	267
Thu Aug 17 12:02:44 2017	1502989364	204	231	436	231
Thu Aug 17 12:02:44 2017	1502989364	196	240	437	228
Thu Aug 17 12:02:42 2017	1502989362	216	221	437	221
Thu Aug 17 12:02:42 2017	1502989362	175	263	437	263
Thu Aug 17 12:02:45 2017	1502989365	268	169	437	169
Thu Aug 17 12:02:59 2017	1502989379	124	314	438	314
Thu Aug 17 12:02:59 2017	1502989379	124	314	438	314
Thu Aug 17 12:02:59 2017	1502989379	124	314	438	314
Thu Aug 17 12:02:59 2017	1502989379	124	314	438	313
Thu Aug 17 12:02:44 2017	1502989364	162	276	438	257
Thu Aug 17 12:02:44 2017	1502989364	162	276	438	257
Thu Aug 17 12:02:58 2017	1502989378	73	366	438	366
Thu Aug 17 12:02:46 2017	1502989366	153	285	438	251
Thu Aug 17 12:02:42 2017	1502989362	32	406	439	406
Thu Aug 17 12:02:42 2017	1502989362	32	406	439	406
Thu Aug 17 12:02:42 2017	1502989362	176	263	439	234
Thu Aug 17 12:02:42 2017	1502989362	176	263	439	263
Thu Aug 17 12:02:42 2017	1502989362	176	263	439	263
Thu Aug 17 12:02:45 2017	1502989365	257	182	440	173
Thu Aug 17 12:02:45 2017	1502989365	257	182	440	173
Thu Aug 17 12:02:45 2017	1502989365	257	182	440	182
Thu Aug 17 12:02:59 2017	1502989379	168	272	440	263
Thu Aug 17 12:02:37 2017	1502989357	112	330	443	322
Thu Aug 17 12:02:39 2017	1502989359	81	362	443	333
Thu Aug 17 12:02:59 2017	1502989379	154	289	443	289
Thu Aug 17 12:02:59 2017	1502989379	154	289	443	289
Thu Aug 17 12:02:39 2017	1502989359	100	345	444	345
Thu Aug 17 12:02:39 2017	1502989359	74	370	444	370
Thu Aug 17 12:02:39 2017	1502989359	74	370	444	370
Thu Aug 17 12:02:39 2017	1502989359	74	371	444	371
Thu Aug 17 12:02:55 2017	1502989375	266	179	445	166
Thu Aug 17 12:02:39 2017	1502989359	81	365	446	333
Thu Aug 17 12:02:39 2017	1502989359	82	363	446	363
Thu Aug 17 12:02:39 2017	1502989359	81	365	446	362
Thu Aug 17 12:02:39 2017	1502989359	81	365	446	365
Thu Aug 17 12:02:37 2017	1502989357	122	325	447	325
Thu Aug 17 12:02:37 2017	1502989357	122	325	447	325
Thu Aug 17 12:02:46 2017	1502989366	153	294	447	294
Thu Aug 17 12:02:46 2017	1502989366	153	294	447	285
Thu Aug 17 12:02:46 2017	1502989366	153	294	447	294
Thu Aug 17 12:02:46 2017	1502989366	153	294	447	285
Thu Aug 17 12:02:39 2017	1502989359	76	372	448	372
Thu Aug 17 12:02:39 2017	1502989359	76	372	448	363
Thu Aug 17 12:02:42 2017	1502989362	23	426	449	411
Thu Aug 17 12:02:46 2017	1502989366	334	115	449	115
Thu Aug 17 12:02:59 2017	1502989379	143	306	449	306
Thu Aug 17 12:02:59 2017	1502989379	143	306	449	306
Thu Aug 17 12:02:37 2017	1502989357	124	325	449	325
Thu Aug 17 12:02:37 2017	1502989357	124	325	449	325
Thu Aug 17 12:02:37 2017	1502989357	124	325	449	325
Thu Aug 17 12:02:37 2017	1502989357	124	325	450	325
Thu Aug 17 12:02:37 2017	1502989357	124	325	450	325
Thu Aug 17 12:02:37 2017	1502989357	124	325	450	325
Thu Aug 17 12:02:37 2017	1502989357	124	325	450	325
Thu Aug 17 12:02:37 2017	1502989357	128	322	450	322
Thu Aug 17 12:02:37 2017	1502989357	128	322	450	322
Thu Aug 17 12:02:42 2017	1502989362	43	406	450	406
Thu Aug 17 12:02:37 2017	1502989357	112	338	450	325
Thu Aug 17 12:02:37 2017	1502989357	122	330	452	322
Thu Aug 17 12:02:45 2017	1502989365	198	254	452	195
Thu Aug 17 12:02:45 2017	1502989365	198	254	452	254
Thu Aug 17 12:02:45 2017	1502989365	198	254	452	254
Thu Aug 17 12:02:45 2017	1502989365	198	254	452	254
Thu Aug 17 12:02:45 2017	1502989365	198	254	452	254
Thu Aug 17 12:03:00 2017	1502989380	206	247	453	247
Thu Aug 17 12:03:00 2017	1502989380	206	247	453	243
Thu Aug 17 12:02:58 2017	1502989378	264	190	454	155
Thu Aug 17 12:02:59 2017	1502989379	165	289	454	271
Thu Aug 17 12:02:59 2017	1502989379	165	289	454	289
Thu Aug 17 12:02:59 2017	1502989379	165	289	454	289
Thu Aug 17 12:02:59 2017	1502989379	165	289	454	287
Thu Aug 17 12:02:39 2017	1502989359	83	372	455	363
Thu Aug 17 12:02:59 2017	1502989379	150	305	455	257
Thu Aug 17 12:02:59 2017	1502989379	154	301	455	301
Thu Aug 17 12:02:59 2017	1502989379	150	305	455	257
Thu Aug 17 12:02:59 2017	1502989379	150	305	455	257
Thu Aug 17 12:02:58 2017	1502989378	73	383	455	366
Thu Aug 17 12:02:42 2017	1502989362	215	241	457	241
Thu Aug 17 12:02:42 2017	1502989362	209	248	457	248
Thu Aug 17 12:02:42 2017	1502989362	239	218	457	217
Thu Aug 17 12:02:42 2017	1502989362	239	218	457	217
Thu Aug 17 12:02:42 2017	1502989362	209	248	457	248
Thu Aug 17 12:02:42 2017	1502989362	239	218	457	217
Thu Aug 17 12:02:42 2017	1502989362	209	248	457	248
Thu Aug 17 12:02:42 2017	1502989362	239	218	457	218
Thu Aug 17 12:02:59 2017	1502989379	124	334	459	314
Thu Aug 17 12:02:42 2017	1502989362	53	406	459	398
Thu Aug 17 12:02:44 2017	1502989364	112	349	460	349
Thu Aug 17 12:02:44 2017	1502989364	112	349	460	325
Thu Aug 17 12:02:44 2017	1502989364	112	349	460	349
Thu Aug 17 12:02:44 2017	1502989364	112	349	460	349
Thu Aug 17 12:02:44 2017	1502989364	112	349	460	325
Thu Aug 17 12:02:44 2017	1502989364	112	349	460	349
Thu Aug 17 12:02:45 2017	1502989365	107	353	461	351
Thu Aug 17 12:03:00 2017	1502989380	206	255	461	255
Thu Aug 17 12:02:55 2017	1502989375	109	352	461	352
Thu Aug 17 12:02:55 2017	1502989375	109	352	461	352
Thu Aug 17 12:02:55 2017	1502989375	109	352	461	352
Thu Aug 17 12:02:55 2017	1502989375	109	352	461	347
Thu Aug 17 12:02:58 2017	1502989378	328	133	462	129
Thu Aug 17 12:02:58 2017	1502989378	328	133	462	129
Thu Aug 17 12:02:58 2017	1502989378	328	133	462	133
Thu Aug 17 12:02:58 2017	1502989378	328	133	462	133
Thu Aug 17 12:02:58 2017	1502989378	328	133	462	133
Thu Aug 17 12:02:42 2017	1502989362	56	406	462	398
Thu Aug 17 12:03:00 2017	1502989380	219	243	462	243
Thu Aug 17 12:03:00 2017	1502989380	219	243	462	243
Thu Aug 17 12:03:00 2017	1502989380	219	243	462	241
Thu Aug 17 12:02:45 2017	1502989365	107	355	462	351
Thu Aug 17 12:02:37 2017	1502989357	50	413	462	346
Thu Aug 17 12:02:37 2017	1502989357	50	413	462	413
Thu Aug 17 12:02:37 2017	1502989357	50	413	462	346
Thu Aug 17 12:02:37 2017	1502989357	50	413	462	413
Thu Aug 17 12:02:42 2017	1502989362	216	248	464	221
Thu Aug 17 12:02:42 2017	1502989362	216	248	464	248
Thu Aug 17 12:02:42 2017	1502989362	216	248	464	221
Thu Aug 17 12:02:42 2017	1502989362	216	248	464	248
Thu Aug 17 12:02:36 2017	1502989356	36	428	464	320
Thu Aug 17 12:02:59 2017	1502989379	299	167	466	167
Thu Aug 17 12:02:59 2017	1502989379	299	167	466	167
Thu Aug 17 12:02:59 2017	1502989379	299	167	466	167
Thu Aug 17 12:02:59 2017	1502989379	299	167	466	167
Thu Aug 17 12:02:59 2017	1502989379	299	167	466	167
Thu Aug 17 12:03:00 2017	1502989380	219	247	466	243
Thu Aug 17 12:02:42 2017	1502989362	99	367	466	269
Thu Aug 17 12:02:42 2017	1502989362	99	367	466	269
Thu Aug 17 12:02:45 2017	1502989365	107	360	467	352
Thu Aug 17 12:03:00 2017	1502989380	243	224	467	224
Thu Aug 17 12:02:58 2017	1502989378	138	329	468	329
Thu Aug 17 12:02:58 2017	1502989378	138	329	468	329
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	301
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	314
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	314
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	314
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	314
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	314
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	314
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	301
Thu Aug 17 12:02:59 2017	1502989379	154	314	468	314
Thu Aug 17 12:02:58 2017	1502989378	328	143	471	133
Thu Aug 17 12:02:44 2017	1502989364	147	324	472	247
Thu Aug 17 12:02:44 2017	1502989364	147	325	472	325
Thu Aug 17 12:02:44 2017	1502989364	147	325	472	247
Thu Aug 17 12:02:44 2017	1502989364	147	325	472	325
Thu Aug 17 12:02:44 2017	1502989364	147	325	472	325
Thu Aug 17 12:02:44 2017	1502989364	147	325	472	324
Thu Aug 17 12:02:59 2017	1502989379	154	318	472	289
Thu Aug 17 12:02:59 2017	1502989379	154	318	472	297
Thu Aug 17 12:03:00 2017	1502989380	299	174	473	67
Thu Aug 17 12:02:42 2017	1502989362	99	374	473	367
Thu Aug 17 12:03:00 2017	1502989380	299	174	473	80
Thu Aug 17 12:02:42 2017	1502989362	145	328	473	328
Thu Aug 17 12:02:42 2017	1502989362	135	338	473	338
Thu Aug 17 12:02:42 2017	1502989362	196	277	473	277
Thu Aug 17 12:02:42 2017	1502989362	113	359	473	359
Thu Aug 17 12:02:42 2017	1502989362	120	353	473	353
Thu Aug 17 12:02:42 2017	1502989362	77	398	474	398
Thu Aug 17 12:02:58 2017	1502989378	328	148	477	133
Thu Aug 17 12:02:37 2017	1502989357	45	433	479	413
Thu Aug 17 12:02:37 2017	1502989357	154	325	479	325
Thu Aug 17 12:02:37 2017	1502989357	154	325	479	325
Thu Aug 17 12:02:40 2017	1502989360	203	277	479	131
Thu Aug 17 12:02:58 2017	1502989378	350	130	481	130
Thu Aug 17 12:02:46 2017	1502989366	75	407	481	407
Thu Aug 17 12:02:46 2017	1502989366	82	399	481	399
Thu Aug 17 12:02:46 2017	1502989366	75	407	481	407
Thu Aug 17 12:02:46 2017	1502989366	75	407	481	407
Thu Aug 17 12:03:00 2017	1502989380	194	287	481	287
Thu Aug 17 12:02:37 2017	1502989357	170	312	482	312
Thu Aug 17 12:02:37 2017	1502989357	172	310	482	310
Thu Aug 17 12:02:37 2017	1502989357	170	312	482	312
Thu Aug 17 12:02:37 2017	1502989357	170	312	482	312
Thu Aug 17 12:02:37 2017	1502989357	172	310	482	310
Thu Aug 17 12:02:37 2017	1502989357	170	312	482	312
Thu Aug 17 12:02:37 2017	1502989357	170	312	482	312
Thu Aug 17 12:02:37 2017	1502989357	49	433	482	413
Thu Aug 17 12:02:37 2017	1502989357	49	433	483	413
Thu Aug 17 12:02:59 2017	1502989379	316	167	483	163
Thu Aug 17 12:03:00 2017	1502989380	262	224	486	224
Thu Aug 17 12:02:44 2017	1502989364	113	374	487	348
Thu Aug 17 12:02:55 2017	1502989375	127	361	487	360
Thu Aug 17 12:02:54 2017	1502989374	227	261	488	261
Thu Aug 17 12:02:54 2017	1502989374	227	261	488	261
Thu Aug 17 12:02:54 2017	1502989374	227	261	488	261
Thu Aug 17 12:02:54 2017	1502989374	227	261	488	261
Thu Aug 17 12:03:00 2017	1502989380	266	224	490	224
Thu Aug 17 12:02:28 2017	1502989348	112	378	490	375
Thu Aug 17 12:02:46 2017	1502989366	84	407	490	407
Thu Aug 17 12:02:55 2017	1502989375	222	269	491	263
Thu Aug 17 12:02:55 2017	1502989375	222	269	491	269
Thu Aug 17 12:02:55 2017	1502989375	222	269	491	263
Thu Aug 17 12:02:42 2017	1502989362	216	275	491	257
Thu Aug 17 12:02:42 2017	1502989362	238	253	491	234
Thu Aug 17 12:03:00 2017	1502989380	205	287	493	287
Thu Aug 17 12:03:00 2017	1502989380	205	287	493	287
Thu Aug 17 12:02:37 2017	1502989357	180	313	493	313
Thu Aug 17 12:02:42 2017	1502989362	97	398	495	398
Thu Aug 17 12:03:00 2017	1502989380	231	266	497	266
Thu Aug 17 12:03:00 2017	1502989380	262	236	498	224
Thu Aug 17 12:02:58 2017	1502989378	138	359	498	329
Thu Aug 17 12:02:58 2017	1502989378	138	359	498	359
Thu Aug 17 12:02:58 2017	1502989378	138	359	498	359
Thu Aug 17 12:02:58 2017	1502989378	138	359	498	359
Thu Aug 17 12:03:00 2017	1502989380	262	236	498	224
Thu Aug 17 12:02:58 2017	1502989378	138	360	498	359
Thu Aug 17 12:03:00 2017	1502989380	231	267	499	266
Thu Aug 17 12:02:45 2017	1502989365	155	344	499	344
Thu Aug 17 12:02:45 2017	1502989365	155	344	499	344
Thu Aug 17 12:02:45 2017	1502989365	155	344	499	344
Thu Aug 17 12:02:45 2017	1502989365	155	344	499	344
Thu Aug 17 12:02:45 2017	1502989365	155	344	499	344
Thu Aug 17 12:02:45 2017	1502989365	155	344	499	344
Thu Aug 17 12:02:45 2017	1502989365	161	338	499	338
Thu Aug 17 12:02:37 2017	1502989357	192	308	501	308
Thu Aug 17 12:02:37 2017	1502989357	192	308	501	308
Thu Aug 17 12:02:37 2017	1502989357	192	308	501	308
Thu Aug 17 12:02:37 2017	1502989357	193	308	501	308
Thu Aug 17 12:03:01 2017	1502989381	162	340	502	340
Thu Aug 17 12:02:46 2017	1502989366	287	216	503	216
Thu Aug 17 12:02:46 2017	1502989366	287	216	503	216
Thu Aug 17 12:02:46 2017	1502989366	287	216	503	216
Thu Aug 17 12:02:46 2017	1502989366	287	216	503	216
Thu Aug 17 12:02:46 2017	1502989366	287	216	503	216
Thu Aug 17 12:02:46 2017	1502989366	287	216	503	216
Thu Aug 17 12:02:46 2017	1502989366	142	360	503	360
Thu Aug 17 12:02:58 2017	1502989378	328	175	504	133
Thu Aug 17 12:02:58 2017	1502989378	356	148	504	148
Thu Aug 17 12:02:51 2017	1502989371	159	345	504	345
Thu Aug 17 12:02:46 2017	1502989366	145	360	505	360
Thu Aug 17 12:02:46 2017	1502989366	145	360	505	360
Thu Aug 17 12:02:46 2017	1502989366	145	360	505	360
Thu Aug 17 12:02:46 2017	1502989366	145	360	505	360
Thu Aug 17 12:02:46 2017	1502989366	145	360	505	360
Thu Aug 17 12:02:46 2017	1502989366	145	360	505	294
Thu Aug 17 12:03:00 2017	1502989380	114	391	505	386
Thu Aug 17 12:03:00 2017	1502989380	114	392	505	392
Thu Aug 17 12:03:00 2017	1502989380	114	392	505	386
Thu Aug 17 12:02:37 2017	1502989357	192	313	506	313
Thu Aug 17 12:02:37 2017	1502989357	192	313	506	308
Thu Aug 17 12:02:37 2017	1502989357	192	313	506	313
Thu Aug 17 12:02:37 2017	1502989357	192	313	506	313
Thu Aug 17 12:02:37 2017	1502989357	192	313	506	313
Thu Aug 17 12:02:37 2017	1502989357	192	313	506	308
Thu Aug 17 12:02:37 2017	1502989357	192	313	506	308
Thu Aug 17 12:02:46 2017	1502989366	285	221	507	221
Thu Aug 17 12:02:46 2017	1502989366	285	221	507	221
Thu Aug 17 12:02:46 2017	1502989366	285	222	507	221
Thu Aug 17 12:02:46 2017	1502989366	285	222	507	221
Thu Aug 17 12:02:46 2017	1502989366	287	221	508	216
Thu Aug 17 12:02:46 2017	1502989366	286	222	508	216
Thu Aug 17 12:03:00 2017	1502989380	114	396	509	392
Thu Aug 17 12:03:00 2017	1502989380	299	211	509	210
Thu Aug 17 12:03:00 2017	1502989380	299	211	509	210
Thu Aug 17 12:03:00 2017	1502989380	299	210	509	174
Thu Aug 17 12:03:00 2017	1502989380	299	211	510	210
Thu Aug 17 12:02:41 2017	1502989361	297	214	511	77
Thu Aug 17 12:02:45 2017	1502989365	167	344	511	344
Thu Aug 17 12:02:45 2017	1502989365	167	344	511	344
Thu Aug 17 12:02:45 2017	1502989365	167	344	511	344
Thu Aug 17 12:02:44 2017	1502989364	113	399	511	348
Thu Aug 17 12:02:44 2017	1502989364	113	399	511	399
Thu Aug 17 12:02:44 2017	1502989364	113	399	511	399
Thu Aug 17 12:02:44 2017	1502989364	113	399	512	374
Thu Aug 17 12:02:44 2017	1502989364	222	289	512	289
Thu Aug 17 12:02:44 2017	1502989364	220	292	513	289
Thu Aug 17 12:02:44 2017	1502989364	220	292	513	289
Thu Aug 17 12:02:41 2017	1502989361	297	216	513	179
Thu Aug 17 12:02:41 2017	1502989361	297	216	513	214
Thu Aug 17 12:02:46 2017	1502989366	153	360	513	294
Thu Aug 17 12:02:37 2017	1502989357	205	308	513	308
Thu Aug 17 12:02:37 2017	1502989357	205	308	513	308
Thu Aug 17 12:02:46 2017	1502989366	300	214	514	213
Thu Aug 17 12:02:46 2017	1502989366	300	214	514	213
Thu Aug 17 12:02:46 2017	1502989366	300	214	514	213
Thu Aug 17 12:02:46 2017	1502989366	300	214	514	213
Thu Aug 17 12:02:46 2017	1502989366	300	214	514	213
Thu Aug 17 12:02:46 2017	1502989366	300	214	514	213
Thu Aug 17 12:02:44 2017	1502989364	215	299	514	298
Thu Aug 17 12:02:51 2017	1502989371	147	367	514	367
Thu Aug 17 12:02:51 2017	1502989371	147	367	514	367
Thu Aug 17 12:02:45 2017	1502989365	107	407	515	353
Thu Aug 17 12:02:45 2017	1502989365	107	407	515	407
Thu Aug 17 12:02:45 2017	1502989365	107	407	515	407
Thu Aug 17 12:02:45 2017	1502989365	179	335	515	335
Thu Aug 17 12:02:45 2017	1502989365	179	336	515	336
Thu Aug 17 12:03:00 2017	1502989380	294	224	518	210
Thu Aug 17 12:02:45 2017	1502989365	174	344	518	344
Thu Aug 17 12:02:44 2017	1502989364	220	298	519	292
Thu Aug 17 12:02:42 2017	1502989362	121	398	519	397
Thu Aug 17 12:02:44 2017	1502989364	220	298	519	292
Thu Aug 17 12:02:44 2017	1502989364	220	299	519	298
Thu Aug 17 12:03:00 2017	1502989380	299	224	523	210
Thu Aug 17 12:02:45 2017	1502989365	179	344	523	335
Thu Aug 17 12:02:51 2017	1502989371	144	379	523	379
Thu Aug 17 12:02:51 2017	1502989371	144	379	523	379
Thu Aug 17 12:02:46 2017	1502989366	117	407	524	407
Thu Aug 17 12:02:46 2017	1502989366	300	226	526	214
Thu Aug 17 12:02:46 2017	1502989366	300	226	526	226
